operating_hours,temperature,vibration,pressure,age_months,maintenance_count,load_percentage,rpm,humidity,power_consumption,failure
11333.4,106.1,0.32,118.0,105,11,96.1,3154.6,57.2,912.5,1
7700.8,58.2,1.61,165.7,52,19,63.0,1582.4,90.8,829.1,0
8057.7,82.0,1.49,176.5,76,4,15.9,1470.7,21.7,1962.4,0
7587.4,104.5,2.04,156.6,69,11,54.4,3001.3,79.6,966.9,1
2387.9,68.3,2.44,126.2,97,15,99.3,4579.2,38.9,1735.8,0
5020.0,91.4,2.88,143.9,46,0,44.9,825.7,33.9,1787.1,0
9011.3,59.7,3.36,155.1,25,1,63.4,3219.8,37.4,400.0,0
1216.5,48.7,0.79,88.0,25,9,19.6,3964.1,24.5,1459.1,0
3334.2,103.6,0.34,171.4,35,1,22.7,1019.3,94.4,627.5,0
3315.8,47.9,5.39,192.5,61,9,88.7,1025.5,85.2,280.0,0
5184.2,61.7,4.3,119.8,15,17,37.0,2147.6,59.1,1761.9,0
11764.4,108.4,3.55,155.2,106,0,37.5,1732.5,73.6,655.6,1
810.0,67.7,5.08,160.6,90,4,44.8,1392.4,61.7,756.2,0
6224.4,117.8,6.62,149.3,74,11,97.0,1394.1,80.9,715.6,1
2152.4,118.4,3.42,132.1,88,16,17.6,1088.0,83.4,480.6,1
11648.1,61.5,5.13,182.2,35,18,83.7,3248.8,37.5,925.6,0
1359.6,43.3,7.63,117.3,29,17,40.7,3596.6,54.5,913.8,0
4843.2,96.4,6.72,59.2,38,12,86.5,3663.2,67.6,876.6,1
8854.6,76.1,3.41,176.7,69,2,99.3,2895.6,93.4,1841.0,1
8454.7,48.1,5.16,151.1,24,20,41.4,4788.1,71.2,745.5,0
5072.7,96.6,1.42,177.4,19,9,21.6,4462.4,87.3,157.7,0
4158.3,42.5,4.48,70.8,46,13,23.0,4809.3,83.5,439.0,0
4771.3,109.6,7.85,54.6,49,7,78.3,2249.6,63.7,1470.8,0
3171.3,51.1,4.15,190.2,44,9,23.0,4450.0,87.0,1222.6,0
2464.0,50.2,7.42,72.2,73,1,33.4,3932.9,48.3,1908.3,0
5796.5,54.1,3.26,171.4,26,12,28.4,2029.9,48.4,1419.4,0
3222.4,116.8,7.99,173.5,25,4,42.0,979.7,78.6,469.1,1
3449.5,95.5,4.63,156.3,35,10,16.7,3571.8,30.1,329.2,0
7881.1,104.1,0.34,69.7,114,0,87.1,1114.0,42.9,1089.4,1
11622.4,71.8,4.69,150.1,36,9,87.4,1822.0,65.6,1364.0,1
7243.6,66.9,2.2,183.4,14,12,47.2,2751.6,51.5,414.7,1
923.8,58.8,0.26,113.8,56,3,65.1,3559.5,90.6,1243.2,0
907.0,78.5,6.57,112.0,6,20,67.8,4668.0,91.9,1743.6,0
11417.1,84.1,2.21,116.4,32,9,77.4,3169.6,57.7,1482.4,1
3567.5,90.5,6.37,62.3,26,11,56.9,3521.4,60.4,1362.0,0
1104.8,60.6,2.31,183.8,15,13,55.9,1895.1,74.3,1599.7,0
7188.5,115.9,1.55,180.4,49,2,66.8,3592.8,54.3,297.8,1
7483.8,53.6,7.79,199.7,95,1,73.3,2470.1,34.3,487.3,1
7782.1,117.3,2.89,137.8,56,18,41.2,4356.2,76.0,172.4,1
3208.8,41.2,4.81,162.7,37,10,39.7,2266.0,75.3,375.5,0
181.3,78.5,4.88,80.4,102,20,34.3,2607.2,38.4,1835.0,0
11580.2,66.7,4.48,150.1,53,6,59.4,2446.6,82.5,522.1,1
3010.7,75.9,7.32,147.5,58,17,42.4,4150.1,66.0,1358.0,1
8112.3,85.7,5.4,185.2,101,13,58.6,4791.6,37.7,1414.0,1
8479.6,74.8,3.23,174.6,83,6,46.5,1972.7,68.9,1326.1,1
7320.1,73.2,6.9,190.8,78,6,85.3,2637.6,37.5,1152.4,1
3754.9,98.6,1.45,180.3,36,8,16.6,3676.7,39.9,1023.6,0
3253.2,94.9,4.35,180.3,101,11,61.5,4529.2,83.6,897.8,0
7172.0,106.7,7.6,59.6,11,5,61.8,2721.7,89.7,1842.1,1
10393.1,60.0,5.0,176.9,27,6,44.5,990.0,39.3,118.1,0
11360.8,88.8,6.54,141.1,2,3,47.9,2159.0,89.6,201.6,1
1270.9,86.8,5.23,107.1,22,15,82.0,2976.6,37.9,1035.8,0
1857.9,69.6,6.71,58.5,66,6,35.3,2378.9,28.8,728.0,0
11336.8,78.9,7.56,151.7,84,7,88.4,1339.5,24.4,875.6,1
8838.4,65.1,2.18,99.2,108,7,90.7,666.5,38.2,1995.9,0
10595.9,51.3,1.36,120.2,112,19,68.6,3593.3,48.9,1572.8,0
2431.6,57.1,3.87,152.3,17,2,79.6,4967.3,89.6,1767.1,1
7051.0,48.4,5.61,186.8,4,8,65.2,4636.4,38.2,800.3,1
8413.7,94.6,1.82,173.8,14,18,57.3,3574.7,47.4,555.2,0
8161.3,92.9,0.03,117.6,7,12,97.0,4286.9,75.1,1559.2,1
4897.8,116.0,2.74,108.2,79,6,35.4,1650.8,42.7,1634.4,1
184.7,98.4,7.75,86.0,94,19,23.9,3301.0,71.3,1144.8,0
6995.1,44.2,5.56,105.9,16,20,35.9,772.7,52.4,1802.3,0
3037.2,110.7,3.21,66.7,104,14,65.3,3682.3,34.7,1937.9,1
5403.1,109.0,1.54,195.7,66,18,26.7,4864.4,75.1,994.9,1
11491.0,75.5,2.85,136.1,19,1,91.8,4373.6,22.0,523.1,1
4788.4,86.9,1.36,69.2,1,11,47.0,2905.0,41.9,1082.5,1
10077.6,118.1,0.85,102.9,31,7,86.5,4049.3,46.7,1980.1,1
2262.5,82.6,7.25,132.1,119,7,32.4,4747.5,54.4,656.6,1
8069.5,112.4,7.98,129.9,4,12,38.2,1472.1,71.0,1273.4,1
11724.1,46.6,1.31,55.3,91,0,15.3,4069.7,54.5,1418.6,1
1222.7,55.3,0.44,192.6,58,9,33.2,1714.3,64.6,506.5,0
99.8,75.3,2.64,91.3,56,20,54.1,4446.3,64.7,1218.1,0
5203.0,86.8,3.69,52.4,53,8,95.2,942.6,48.0,697.6,0
1111.5,105.3,1.64,61.5,89,1,45.0,1302.0,90.0,1723.0,1
8980.6,119.1,2.41,137.0,86,18,67.6,3742.8,91.7,1458.0,1
10974.6,71.1,1.61,70.7,43,13,48.5,1286.5,63.6,1669.9,0
5208.3,43.8,6.19,56.3,74,9,14.2,1211.2,25.4,479.4,0
3104.5,104.1,5.7,106.9,114,9,55.3,2999.6,56.8,165.7,1
5212.8,88.4,5.08,143.4,97,7,15.9,4257.4,33.8,1716.0,0
8681.4,55.9,3.1,66.8,49,13,89.5,1708.1,56.2,834.8,0
108.6,79.6,7.27,97.0,112,12,77.8,4285.1,34.1,441.5,0
7073.4,99.4,7.76,112.7,108,5,44.1,4135.8,72.8,274.6,1
7359.5,101.6,1.39,73.9,60,20,67.6,3106.0,26.0,1081.4,1
7652.3,80.0,1.78,125.9,94,12,20.1,3409.5,91.5,385.2,0
2904.3,64.4,4.21,62.8,94,2,73.2,682.0,34.7,1176.7,1
8568.6,117.9,0.73,57.0,16,19,84.0,2152.1,69.5,1481.9,1
1096.7,93.1,3.49,128.0,73,12,84.0,1685.3,88.8,1116.6,0
2391.2,72.7,4.65,87.2,81,18,35.6,1175.0,38.6,1817.0,0
10529.6,62.4,4.18,64.3,99,15,33.7,2253.5,90.1,395.6,1
8864.7,98.5,2.65,113.6,60,3,56.9,2097.1,49.2,1038.5,1
164.9,59.4,4.34,187.3,114,2,97.1,3780.0,92.0,410.1,1
2980.5,53.7,7.67,158.6,47,14,92.8,3191.4,92.9,1764.2,0
2572.9,82.4,1.65,172.3,15,14,42.4,4609.0,34.1,1871.3,0
3249.7,63.2,5.24,180.8,63,17,80.2,1154.3,82.3,860.0,0
2970.7,90.3,0.35,195.9,112,6,92.9,768.9,34.5,680.9,1
750.3,49.4,0.53,164.5,28,19,33.5,2905.7,37.0,630.7,0
5507.3,92.4,4.41,141.3,20,4,84.7,504.6,26.3,1733.5,0
8792.8,62.7,0.84,104.8,97,7,34.1,4044.7,31.7,1396.6,0
7280.8,40.0,0.18,77.2,63,9,40.9,2776.9,67.4,1773.1,0
8074.5,50.2,1.37,153.0,33,0,27.9,2696.3,53.7,323.3,0
973.8,114.7,4.52,199.2,36,10,55.6,2131.2,79.3,1004.5,0
11417.9,109.4,5.63,120.1,13,2,85.9,2187.4,44.9,1384.7,1
10061.9,58.7,1.62,158.6,62,20,57.5,2440.1,92.6,1804.5,1
9661.1,102.3,5.35,124.3,68,2,21.1,572.1,23.7,825.8,1
9875.8,88.7,1.46,114.8,23,14,32.7,876.0,24.7,694.9,0
11192.5,117.7,4.91,111.5,72,16,60.7,2772.7,72.6,1834.6,1
6531.0,69.9,3.3,125.7,13,17,62.5,1175.6,86.6,190.3,0
2403.4,94.5,5.23,105.0,88,7,61.9,4004.4,79.7,1011.2,0
7401.4,45.1,7.96,162.3,40,12,16.9,1735.2,56.7,971.4,0
8914.6,71.7,7.5,181.1,110,9,77.8,940.5,40.2,377.5,1
8855.0,117.1,0.03,182.4,30,2,91.8,1558.4,21.0,850.4,1
6257.4,83.1,7.08,84.2,94,19,55.9,2106.9,58.2,1472.9,0
821.5,63.0,0.53,184.4,25,13,74.7,658.9,55.7,797.1,0
4453.4,49.6,7.62,101.2,97,12,92.3,1137.5,45.8,688.4,1
11049.2,96.3,2.25,96.4,73,2,67.8,1957.3,63.4,1585.6,1
7013.4,91.6,3.06,159.0,26,12,70.7,1897.2,74.7,1978.6,1
6460.0,69.9,0.73,95.7,24,19,74.9,4101.7,72.6,1580.8,0
3226.2,116.1,0.9,57.9,97,8,33.4,4294.6,39.7,1708.1,1
4421.4,41.8,5.81,106.0,39,15,62.4,1370.4,63.9,1885.1,0
10744.2,64.3,7.55,158.2,89,7,85.8,1057.7,31.2,1623.4,1
7997.6,113.7,4.89,99.0,116,11,36.7,3353.7,29.1,1962.7,1
9448.6,65.7,5.73,144.4,109,11,90.7,4120.8,78.9,1519.8,1
5452.1,60.2,6.1,149.0,79,18,65.8,4836.8,72.0,1356.9,0
7563.0,82.7,2.1,160.1,61,16,48.1,530.6,77.6,1417.4,0
2980.6,105.9,0.36,184.6,105,14,66.1,2361.6,31.4,1810.2,1
8465.5,48.3,0.01,114.9,112,17,46.2,3802.9,88.6,1397.7,0
5131.2,115.4,2.81,75.0,49,6,85.4,4228.5,30.0,1546.3,1
5310.5,103.6,1.93,97.8,41,12,53.4,780.3,85.3,510.4,0
7791.9,54.5,0.5,114.8,70,18,91.1,3562.8,46.4,1834.0,0
11235.4,97.0,1.44,157.1,20,15,55.9,1800.2,27.9,949.7,1
768.1,70.8,1.0,52.0,44,10,69.4,835.7,41.5,406.0,0
9896.9,72.2,7.32,97.4,16,4,99.8,2701.0,33.6,1619.6,1
3508.6,102.7,1.12,167.0,21,1,23.2,1211.7,56.8,777.1,0
5327.0,117.0,4.3,150.6,15,0,76.3,3816.5,91.2,449.8,1
263.0,50.1,4.74,159.8,39,15,22.5,3835.7,44.6,586.9,0
3612.6,73.7,4.35,171.8,42,4,85.5,4289.3,65.9,166.4,1
6031.6,78.5,0.79,167.5,61,6,63.7,2199.1,86.9,272.2,0
674.1,70.1,2.55,152.3,4,8,94.4,559.9,67.3,1226.0,0
5893.1,69.1,0.41,115.9,24,3,87.9,1668.8,47.2,1745.8,0
11125.3,44.2,3.17,197.5,3,18,16.7,2605.2,94.3,952.2,0
1264.7,94.8,1.51,135.4,114,19,22.4,3623.1,34.1,1289.5,0
9173.3,74.9,4.49,80.4,1,14,64.1,2219.2,59.2,1638.5,0
4916.1,55.6,5.54,93.9,94,6,56.6,2912.2,79.8,777.9,0
7862.1,105.3,4.26,154.0,13,17,25.2,2859.2,20.0,1343.2,1
3122.8,104.2,3.47,188.7,54,4,21.6,1242.4,72.7,765.8,0
1913.9,78.9,3.1,76.8,82,20,60.8,3303.7,40.0,1321.2,0
1925.6,63.9,6.73,62.4,40,12,14.4,2476.6,32.7,513.5,0
845.9,91.0,1.75,182.2,11,2,88.6,4135.6,40.6,1957.9,0
2227.8,63.1,5.87,187.3,42,5,82.6,3607.8,92.5,244.7,0
7970.6,58.9,6.06,91.5,93,11,80.7,1001.6,86.9,1059.9,1
10580.3,98.4,3.35,106.6,4,20,11.4,2699.4,36.0,644.0,0
9769.5,43.2,2.38,149.0,25,17,14.3,3661.2,28.8,1241.6,0
8221.6,47.6,3.76,99.5,100,17,59.5,891.6,47.3,913.8,0
1325.2,40.5,0.75,181.6,36,3,99.5,4066.2,64.4,682.7,0
3470.2,52.2,0.37,66.1,64,19,40.8,1499.0,85.0,575.1,0
3717.7,45.5,0.89,55.7,44,13,41.0,2763.9,92.5,446.7,0
2999.5,119.7,1.5,81.3,40,13,22.1,4732.5,76.3,1587.5,0
6180.1,63.1,4.03,92.9,92,0,70.7,3071.0,64.9,522.2,0
6426.6,51.9,6.79,66.9,45,10,68.2,2408.2,30.7,1569.7,0
4282.6,59.3,1.89,59.9,8,8,19.1,530.6,25.6,1021.6,0
4245.5,114.9,7.48,163.3,85,17,52.1,1100.4,64.7,237.2,1
9942.7,81.6,7.64,74.6,35,4,70.0,3104.0,60.4,414.3,1
9471.5,69.2,7.67,187.1,44,9,54.4,2722.2,83.5,1796.5,1
3693.5,109.9,6.7,105.2,18,14,70.7,2137.2,44.2,1245.4,1
10965.5,71.6,2.91,150.6,47,9,83.5,4654.5,23.0,450.2,1
11433.8,66.8,0.58,83.8,25,15,71.7,1996.2,51.8,1437.2,0
3920.9,56.6,4.55,86.0,110,3,65.5,2917.2,92.7,1664.2,0
4253.1,70.2,4.47,136.2,41,3,86.8,3059.2,79.7,728.2,0
6067.6,65.3,6.8,134.1,5,7,91.1,2873.6,22.5,1157.5,0
11293.4,94.2,7.97,165.3,64,5,45.0,2649.1,85.6,657.6,1
10515.8,63.2,4.07,163.7,62,10,25.6,2016.8,55.4,252.1,1
1230.8,86.2,2.76,150.6,111,12,83.6,4589.4,47.4,859.1,0
4712.8,45.3,1.49,117.4,72,18,29.2,2528.6,46.0,1527.7,0
6640.5,55.3,0.04,183.6,87,10,93.6,2878.0,64.6,971.5,1
6037.6,72.6,4.07,143.4,3,1,12.1,3454.2,59.8,870.0,0
2326.4,115.0,4.44,198.5,108,2,92.9,804.5,69.2,795.4,1
10305.8,70.2,6.6,172.9,37,14,63.0,4015.8,63.0,971.9,1
8123.3,93.1,4.04,56.6,95,12,79.7,2806.3,30.8,704.6,1
10054.9,60.4,7.33,98.1,93,9,45.9,3457.3,39.3,1263.1,1
10305.2,50.2,5.02,135.8,41,4,99.3,3974.1,83.1,220.8,1
8980.3,44.7,6.72,158.2,20,10,30.5,4433.4,69.7,1634.0,0
5270.5,64.4,1.19,132.6,67,13,33.8,2265.0,53.6,429.0,0
7326.6,52.6,6.84,167.9,87,19,14.6,4151.4,33.7,1303.5,0
1924.4,53.9,5.4,92.4,40,14,94.6,1664.8,20.6,954.8,0
8083.7,100.9,1.36,77.6,85,12,51.0,3471.5,43.4,1569.6,1
2151.0,41.3,1.52,58.1,77,2,70.7,962.2,24.1,1669.7,0
8327.4,84.6,7.41,136.0,8,8,71.9,590.1,56.2,488.0,1
2755.2,70.4,0.26,153.3,5,7,88.7,930.9,81.6,1386.6,0
1410.6,80.5,3.7,98.9,25,14,69.8,1937.2,41.4,460.8,0
1983.4,85.0,2.51,142.0,39,0,60.6,639.9,83.6,335.6,0
23.9,65.1,5.32,57.8,37,1,73.9,3337.2,72.8,1867.6,0
8624.9,63.6,6.72,64.9,105,8,77.6,1924.5,29.4,412.3,0
8788.8,98.7,2.88,155.3,5,20,26.7,3813.7,68.3,533.5,1
6179.2,109.7,3.42,105.2,8,16,19.9,706.6,31.4,347.6,0
1936.4,55.4,7.86,150.7,108,8,16.7,1475.2,69.1,993.6,0
1002.7,47.8,6.27,174.8,4,0,43.7,2336.0,30.7,1847.3,0
229.5,111.8,7.18,177.9,41,7,54.8,2221.9,49.4,601.7,1
1989.0,68.0,3.51,75.8,60,4,65.4,1089.5,62.5,1129.5,0
10690.3,84.1,1.87,122.9,54,10,96.2,4973.6,23.8,881.8,0
2898.4,68.8,3.29,160.1,22,5,39.8,1780.0,31.5,738.4,0
4251.3,50.1,5.73,166.1,78,16,78.5,3744.6,44.0,1187.1,0
1264.1,87.1,0.88,167.7,19,17,57.8,1490.1,54.7,1161.9,0
2668.3,82.0,2.16,84.2,77,17,29.8,4450.3,84.4,782.8,0
6230.7,56.2,0.37,78.9,99,4,65.4,2244.9,34.0,1716.1,1
7293.0,76.1,3.46,138.5,68,4,97.0,4554.1,46.1,201.0,1
2944.2,103.8,6.62,161.2,33,18,21.2,2038.3,55.7,262.0,0
692.8,87.2,0.2,97.9,22,12,55.7,538.9,42.2,1982.5,0
4692.4,47.8,5.4,65.7,65,6,14.6,2826.6,66.9,1520.6,0
2810.4,83.8,7.46,157.5,11,13,38.9,2861.5,39.2,1627.5,0
2634.6,96.2,1.9,95.0,16,7,65.9,1039.3,77.9,1245.1,0
11518.4,103.4,5.55,75.0,68,2,85.7,1557.3,57.9,897.7,1
7395.6,90.3,7.8,72.2,93,3,75.7,4025.7,26.5,1295.5,1
6682.5,52.2,7.7,97.2,103,9,51.7,665.4,67.0,275.9,1
4989.3,96.8,1.88,138.9,44,3,91.8,2702.9,62.7,1539.8,0
5147.3,94.2,0.8,103.8,102,17,37.2,2886.8,45.4,1127.4,0
6490.9,42.0,1.19,53.1,88,11,77.9,3599.2,20.8,1917.8,0
8357.2,72.9,5.62,64.5,116,19,52.7,668.6,35.1,1311.2,1
8425.8,66.6,5.81,93.6,9,19,90.9,3135.4,50.4,388.2,0
2060.3,93.6,5.39,149.0,72,14,81.8,513.9,35.0,1007.3,0
6001.4,57.3,2.69,64.8,78,12,91.1,1693.3,63.3,209.9,0
4943.5,87.3,1.36,134.1,79,11,29.3,2748.6,73.4,1516.3,0
10446.3,113.1,4.65,68.0,117,7,70.1,4600.8,84.2,1053.5,1
7577.0,103.8,3.87,81.7,62,8,76.5,1069.7,68.5,802.3,1
6390.0,113.7,5.83,75.8,86,19,76.8,1261.8,71.7,1940.2,1
1384.7,118.3,3.53,60.1,101,8,55.4,3511.6,65.6,1887.1,1
7267.7,40.9,2.71,150.7,15,16,11.0,2186.9,93.9,1910.4,0
1406.4,89.8,2.35,119.5,6,0,33.5,3305.4,39.6,519.8,0
4046.5,73.0,1.69,174.7,1,5,39.1,4988.5,40.0,1484.3,0
1714.1,108.8,2.13,64.8,20,6,86.7,4940.9,29.5,1896.2,0
8304.9,60.1,0.76,71.7,105,8,85.7,2091.7,56.4,1184.7,0
2475.0,118.5,2.77,96.0,36,9,19.4,2767.7,27.2,506.9,0
4702.3,89.1,0.29,164.9,2,3,95.5,4571.1,40.3,1653.8,1
10748.1,103.5,1.49,95.9,70,15,26.4,914.8,56.2,1771.8,1
2451.8,46.8,5.97,111.3,2,11,47.3,2535.4,91.8,1436.1,0
6093.7,54.7,2.6,95.2,3,8,29.4,2199.1,92.3,657.8,0
5031.3,100.7,5.35,62.0,7,2,87.4,1827.0,75.8,462.3,1
217.5,41.8,5.74,190.9,84,8,77.4,4973.9,49.2,1286.1,0
9513.1,105.4,4.65,132.3,113,16,41.8,3801.0,84.9,1017.3,1
828.6,41.1,7.67,168.2,64,13,71.4,2249.4,85.7,1370.7,0
5691.1,92.6,0.17,148.8,41,4,26.6,4230.6,88.3,312.2,1
6728.1,69.2,5.91,127.1,54,20,44.4,2703.5,68.0,358.2,0
7541.1,88.9,7.67,63.5,41,0,43.9,4427.7,35.1,789.5,1
8263.6,95.7,6.9,146.4,115,0,31.4,1698.7,26.8,591.6,1
3039.3,67.4,1.34,73.3,5,2,88.9,1506.2,88.6,1276.7,1
119.7,48.6,2.61,112.2,89,8,71.1,1612.8,24.2,798.3,0
8681.3,45.6,1.38,144.4,102,5,35.2,2923.2,42.2,1399.5,0
6427.9,87.1,4.81,167.3,82,8,31.8,1810.9,56.5,1560.7,1
10033.4,81.7,5.7,152.8,63,3,11.6,1162.0,21.6,455.6,1
9856.7,99.4,2.54,150.7,1,19,41.2,4975.8,88.0,1847.7,0
10119.9,80.8,4.32,72.4,25,18,57.4,4551.9,41.5,1595.6,1
5821.1,73.8,5.53,101.9,81,4,35.0,3357.6,22.1,1290.9,1
4003.5,71.8,3.37,56.4,46,4,73.0,4511.9,94.5,1827.0,0
9498.7,42.1,6.83,157.9,15,13,47.1,4709.6,43.4,605.2,1
5415.5,66.8,6.17,192.9,69,9,38.5,3542.5,85.8,901.3,0
2201.3,118.1,0.52,89.6,17,15,94.5,2834.1,54.0,263.0,0
10259.7,109.9,4.97,63.2,21,5,33.7,4469.0,69.7,966.7,1
10590.7,66.4,1.88,121.3,53,19,45.8,3055.1,38.1,1062.2,0
5595.7,87.0,4.46,178.5,55,13,44.4,1070.6,57.7,1270.5,1
908.4,107.8,7.66,132.8,87,17,31.7,2150.9,39.3,221.7,1
4653.9,75.3,7.03,57.0,107,8,29.6,2506.6,91.3,161.7,0
9642.5,41.4,3.24,196.1,10,6,37.2,4709.2,24.6,897.8,0
10821.3,46.0,2.33,174.3,81,17,87.8,3466.3,40.6,459.4,1
2441.7,80.8,1.88,69.7,57,9,79.0,4438.7,87.0,1541.7,0
803.7,117.6,4.26,188.3,65,1,71.3,3909.2,56.0,1370.6,1
10528.2,95.5,0.91,117.6,37,12,51.1,1894.4,65.0,719.1,1
4672.9,45.7,4.39,105.8,112,5,55.7,3734.2,68.9,187.0,0
6501.1,55.1,0.01,119.2,7,8,34.0,1378.8,25.3,446.6,0
11616.8,101.7,2.59,175.2,76,19,16.7,2336.7,21.3,1414.2,1
798.8,107.3,1.76,148.9,40,7,39.8,4127.4,90.3,1981.3,0
7779.8,89.4,7.77,58.9,50,9,54.6,3253.7,40.4,720.3,1
889.3,91.6,5.82,193.6,1,15,15.2,4214.4,48.5,1623.8,0
4505.6,42.3,2.8,72.2,20,14,17.9,1646.2,71.2,1747.5,0
9645.8,106.3,0.74,161.8,108,12,33.7,3873.9,37.7,191.5,1
5201.7,103.1,4.13,145.4,31,17,43.0,1410.5,75.0,1840.8,0
11966.2,60.7,1.71,78.1,68,5,45.4,2953.9,54.4,985.8,0
6708.7,96.7,4.29,75.6,90,19,20.6,2450.9,84.2,1932.1,1
3853.9,57.2,6.68,180.5,12,8,30.3,3004.1,40.9,1123.3,0
2641.3,43.2,4.93,113.0,22,17,33.5,1109.9,35.3,546.8,0
4206.2,56.1,5.07,148.2,1,6,16.1,2125.5,82.4,1951.9,0
4470.4,54.3,4.33,125.6,1,4,39.3,3501.1,44.5,562.3,0
824.6,67.0,7.42,159.1,3,10,16.5,3013.4,50.9,1776.7,0
4434.9,73.5,7.46,121.9,117,12,73.3,2970.4,79.5,428.9,1
5570.9,80.7,4.1,93.1,76,2,44.7,2798.7,67.7,1382.1,1
8672.9,78.1,2.45,104.5,118,0,39.4,4747.5,53.1,881.5,1
7880.8,61.7,3.68,178.9,21,3,21.4,4705.6,38.7,1946.8,0
8505.2,42.3,1.49,120.2,13,18,30.4,2120.7,77.3,451.1,0
100.4,88.4,5.09,82.0,61,17,30.9,2083.5,33.5,876.7,0
2612.0,71.7,4.0,190.2,13,5,98.7,2997.0,89.6,1315.6,1
7940.2,63.9,0.83,169.5,117,9,85.2,930.2,31.3,1957.5,0
5807.9,109.4,1.58,58.3,105,6,11.4,1863.5,80.4,677.3,0
63.8,99.7,3.84,199.8,82,11,65.5,1538.9,51.8,854.1,1
9653.9,108.6,7.1,154.2,33,7,33.0,1505.3,34.0,977.4,1
9273.7,79.6,4.53,74.0,6,12,19.4,3373.3,50.2,580.1,0
6581.0,50.5,5.45,85.6,25,17,73.5,2229.6,36.6,1653.0,0
797.6,95.7,2.71,153.9,23,13,21.8,1270.2,30.2,274.8,0
9198.2,56.5,4.57,167.0,88,10,49.9,4494.1,37.9,1439.1,1
7004.6,75.3,3.58,85.9,101,9,66.9,4433.7,85.1,1114.5,0
9383.5,45.2,5.27,88.5,26,5,59.9,4381.1,27.9,559.7,0
9021.0,106.0,0.4,96.1,4,12,98.0,2258.4,92.9,1036.4,1
9636.0,50.1,3.95,139.7,102,9,80.7,756.4,20.4,1676.9,0
6216.1,112.2,2.37,75.8,35,11,79.7,980.3,69.4,946.3,0
1683.9,109.1,2.61,65.6,113,0,42.0,1742.2,84.2,331.6,0
8053.9,77.2,7.69,151.8,75,17,10.8,1489.9,90.0,177.5,1
7445.7,99.5,1.46,166.9,100,12,76.1,4432.9,30.8,1577.8,0
8907.0,89.6,2.49,125.1,25,3,100.0,4938.6,72.4,727.8,1
2038.6,104.2,4.08,104.6,20,5,46.5,4175.0,28.1,1869.4,0
2339.7,74.5,6.9,114.8,1,17,98.7,3784.3,46.4,1272.6,0
10684.9,102.9,3.33,108.3,94,4,22.8,3148.8,74.9,928.9,1
8999.7,77.0,5.95,194.0,68,17,36.7,3964.6,45.9,1172.5,0
10898.7,115.3,6.85,165.2,23,4,25.4,4761.6,43.5,968.6,1
9104.6,78.9,2.48,81.2,99,6,52.8,3206.1,28.7,1821.0,1
7165.9,77.0,3.14,107.6,106,8,81.7,1195.8,25.0,970.2,1
7849.6,102.8,2.85,131.6,22,2,40.7,1237.4,28.6,297.7,0
10669.5,105.7,6.66,141.9,95,11,91.6,3127.4,85.7,1234.5,1
6945.7,84.4,0.35,120.2,62,19,59.0,2000.6,20.8,1283.7,0
7588.7,54.4,2.47,171.5,1,13,51.9,4596.1,72.0,1554.1,0
1877.7,77.4,5.44,165.1,59,7,80.8,3252.4,77.6,1873.2,0
5687.1,117.4,4.52,125.8,68,11,19.1,3544.2,62.6,941.9,1
8596.8,100.2,3.49,178.2,19,6,79.6,526.2,74.8,768.9,1
3251.3,104.9,4.32,162.7,30,8,31.9,2744.8,68.9,1032.5,0
2427.1,42.6,1.58,166.8,1,11,35.3,2440.2,54.2,1810.4,0
3765.9,77.4,3.45,193.5,48,3,64.0,3676.4,48.7,1962.0,0
2898.0,91.7,4.01,90.0,19,4,91.2,2221.9,90.6,1945.3,0
2579.0,106.4,7.21,90.1,52,8,62.1,4894.6,92.9,536.4,1
5098.2,43.9,2.09,183.3,85,6,68.4,3515.9,68.8,1044.1,0
10894.1,108.2,6.94,165.8,22,13,79.9,3469.6,34.8,593.0,1
6084.7,83.9,5.15,189.0,50,19,33.3,4637.0,53.6,799.2,1
2255.0,55.8,0.16,59.5,66,16,84.5,4978.4,57.2,160.2,0
923.7,65.4,5.8,144.2,6,0,47.6,1390.2,76.8,405.1,0
8353.9,62.6,0.28,71.7,64,14,25.8,4147.4,70.1,854.4,0
4593.6,82.5,7.98,125.6,21,14,41.5,1230.4,58.6,792.9,0
9862.0,44.1,6.98,73.4,97,0,32.2,2556.7,71.0,629.8,0
7914.1,52.7,2.38,69.2,19,14,30.6,950.8,21.8,537.6,0
9554.9,105.0,2.06,51.8,91,1,35.4,3305.2,78.2,1523.0,1
3263.4,50.6,3.05,144.5,37,3,26.3,2608.3,35.9,659.6,0
8308.3,58.7,2.85,103.9,63,16,70.1,3329.1,69.2,1442.4,0
3168.7,76.3,2.98,65.8,29,15,62.2,3550.8,28.5,800.4,0
11268.8,81.4,2.55,98.4,60,17,68.4,3287.4,28.6,1623.8,1
7636.5,101.1,4.97,75.3,92,20,40.9,1823.1,22.7,417.7,0
3894.1,75.8,1.31,191.3,34,15,79.3,4266.3,88.3,399.4,0
3234.1,103.2,6.77,98.0,1,7,21.7,2982.6,65.3,1391.4,1
2291.1,89.5,6.5,100.1,48,5,61.4,2704.3,47.1,1838.3,0
8335.7,49.0,3.81,176.0,89,19,34.8,4941.8,79.1,371.7,0
2624.6,52.5,6.82,147.2,21,1,57.5,1775.8,67.0,240.0,1
